Datetime,Tweet Id,Text,Coordinates,Retweet_count
2022-09-20 09:26:36,1572155252195098624,"RT @Alice_Weidel: #Deutschland sollte von #Baerbock und #Scholz während der #UN-Vollversammlung als ein Staat präsentiert werden, der sich…",,623
2022-09-20 07:48:11,1572130485278543872,RT @Alice_Weidel: Der #Bundesrat folgt der #Ampel und #Lauterbach: Als so ziemlich einziges Land weltweit führt #Deutschland ab Herbst und…,,1786
2022-09-20 07:47:59,1572130436503212033,"RT @Alice_Weidel: Robert #Habeck bestätigt die Aussage, mit #Deutschland habe er ""noch nie etwas anfangen können"", täglich aufs Neue. Sein…",,1233
2022-09-19 14:11:53,1571864658847449090,"#Habeck ließ eigene Mitarbeiter durch #Verfassungsschutz durchleuchten!
Das Gebaren der #Grünen nimmt allmählich to… https://t.co/hFTf4W5SA1",,377
2022-09-19 09:46:16,1571797816972038145,"Studie des Analyse-Unternehmens Media Tenor: ""#ARD-Image so schlecht wie das von #Wirecard"". Kein Wunder, denn in b… https://t.co/ZJm9ip6AKe",,54
2022-09-19 08:51:43,1571784089358712833,"20.000 Euro #Rente für #ARD-Intendanten - Schluss mit dem Schröpfen der Beitragszahler! #GEZ #Rundfunk
Während man… https://t.co/kxG4UcVytP",,129
2022-09-19 08:45:56,1571782630567473153,"RT @AlternativeNRW: ++ 𝐃𝐢𝐞 #𝐀𝐟𝐃 𝐡𝐚𝐭𝐭𝐞 𝐑𝐞𝐜𝐡𝐭! ++
#Kohle aus, #Kernkraft aus, Licht aus: Nur wir kritisieren die „#Energiewende“ seit Jahren…",,220
2022-09-19 05:32:49,1571734034157379584,"RT @Dennis_Hohloch: Das ist der sogenannte Neuanfang beim #rbb:
Die neue Intendantin verdient mit knapp 300.000€ unwesentlich weniger als P…",,88
2022-09-16 10:26:23,1570720747945074690,🎧🔥 Ausgabe 37/22 unseres #Podcast s - jetzt reinhören! 7 Tage #Deutschland – der #AfD-Wochenendpodcast mit vielen s… https://t.co/EZez4rIdOT,,31
2022-09-16 09:04:11,1570700062266884098,"RT @AfDimEUParl: ➡️ 𝐃𝐚𝐬 𝐏𝐫𝐨𝐛𝐥𝐞𝐦 𝐢𝐬𝐭 𝐝𝐢𝐞 𝐄𝐔!
​ @Nicolaus_Fest:
""Das Problem ist nicht 🇭🇺Ungarn. Das Problem ist die Einseitigkeit der 🇪🇺EU,…",,80
2022-09-16 08:32:49,1570692169484345344,RT @M_Reichardt_AfD: Dieser Hr. #Habarth macht das Verfassungsgericht zur verlängerten Werkbank parteipolitischer Interessen. Er selbst ist…,,140
2022-09-16 08:32:34,1570692106523639808,"RT @Dennis_Hohloch: „Sie sind geistig schon im #Krieg!“

Abrechnung der #AfD mit der Krisenpolitik der Regierung im Parlament. https://t.co…",,72
2022-09-16 08:32:20,1570692045601411073,"Versorgung sichern statt Bürgerproteste kriminalisieren, Herr #Scholz!

Die Sturheit der #Ampel wird der öffentlich… https://t.co/8w0AvwjWYg",,131
2022-09-15 13:40:57,1570407325646585858,„Das ist mein #Land und du bist hier #Gast!“ Diesen Klartext-Satz sagte ein Berliner #Polizist zu einem dreisten… https://t.co/Dux9I7Du65,,752
2022-09-15 13:09:49,1570399487427842048,"RT @AfDimEUParl: +++ Wir gratulieren dem großen Wahlsieger in #Schweden persönlich! +++
Unsere Abgeordneten @BuchheitMarkus, @Gunnar_Beck u…",,60
2022-09-15 12:52:38,1570395166116126720,Der #AfD-Bundesschatzmeister @Huetter_Carsten ist zusammen AfD-MdB @Martin_Sichert und einigen Unterstützern im nie… https://t.co/Kbi6LgjHID,,27
2022-09-15 11:14:53,1570370566372167681,RT @BuchheitMarkus: #vonderLeyen wohnt laut Medienangaben seit Jahren  im Hauptgebäude der #Kommission gratis - und erhält dennoch Mietzula…,,1566
2022-09-15 10:14:35,1570355389660803074,Das sogenannte #Bürgergeld animiert massiv zur #Einwanderung in die Sozialsysteme. Es ist daher ein weiterer Schlag… https://t.co/zPWUM95jsh,,71
2022-09-15 08:20:13,1570326610808803332,"RT @Dennis_Hohloch: Der #rbb-Skandal wird zum #Justiz-Skandal!
Erst lehnt die Berliner Staatsanwaltschaft Ermittlungen ab, dann tut sie es…",,317
2022-09-15 08:04:17,1570322599242072066,"Jeder muss sich jetzt entscheiden: #Armut oder #AfD!

60 Prozent der Bundesbürger geben derzeit ihr komplettes (!)… https://t.co/ATAP5Jjl2E",,177
2022-09-15 07:16:15,1570310513099440129,"RT @Tino_Chrupalla: Bizarrer Auftritt einer abgehobenen Möchtegern-Imperatorin: Im 🇺🇦-Look bemüht @vonderleyen Kriegsrhetorik, um Bürger au…",,671
2022-09-15 07:16:02,1570310458002837509,"RT @AfDimEUParl: ➡️ Horrende #Energiekosten sind auch Ihre Schuld!
""Es sind nicht die Lobbys der Solar- &amp; Windenergiefirmen, die Sie gewähl…",,71
2022-09-14 15:43:08,1570075684210368513,"RT @AfD_FraktionBB: ❗️SPD VERBREITET FAKENEWS

#Fakenews ist man von der #SPD ja gewohnt. Aber das ist schon ein besonders unterhaltsames B…",,46
2022-09-14 15:35:22,1570073728192593920,"RT @AlternativeNRW: ++ #Corona-Katalog für den Herbst ist Katastrophe mit Ansage! ++
🇩🇪 sollte sich realistischere Ziele setzen. Zum Beispi…",,69
2022-09-14 15:29:39,1570072291207151619,"#Bürgergeld: Rundumversorgung für 1,5 Millionen #Migranten!
Wer keine Lust auf #Arbeit oder #Ausbildung hat, kommt… https://t.co/YnWNxLFyPu",,247
2022-09-14 13:27:12,1570041474414256131,"RT @phoenix_de: #Straßburg | ""Unsere Stagflation ist also nicht Folge von Covid oder Ukraine-Krieg, sondern ist hausgemacht,"" meint MdEP Gu…",,48
2022-09-14 13:18:03,1570039174908235776,"RT @AfDimBundestag: Was Wirtschaftsminister Habeck in Berlin beginnt, vollendet von der Leyen in Brüssel: die Zerstörung des Mittelstands u…",,220
2022-09-14 13:06:34,1570036283208093699,RT @M_HarderKuehnel: Wir als #AfD sagen ganz klar: „Unser Land zuerst!“ Die #Politik hat ausschließlich nationale Interessen und das Wohl d…,,251
2022-09-14 13:06:15,1570036201779863554,RT @Tino_Chrupalla: Ich warnte vor dem „Sondervermögen“ für die Bundeswehr: Die 100 Mrd. Euro wären ein Dammbruch für Schuldenfinanzierung…,,93
2022-09-14 09:19:07,1569979041729646593,Fridays for Future fordert 100 Milliarden € #Sondervermögen (also Schulden) für sogenannten #Klimaschutz. Diese Sch… https://t.co/8eIjo4yFeB,,62
2022-09-14 08:36:32,1569968325542776834,"Immer teurer, immer kälter, immer dreister: Deshalb besser #AfD!
Gestern standen wir noch am Abgrund, heute sind wi… https://t.co/OXCB8pTd3H",,214
2022-09-13 19:17:05,1569767139862786048,"RT @AfDimEUParl: ➡️ Ihr physikalisches Verständnis tendiert gegen 0⃣!
""Ihre Strommangelwirtschaft bedeutet Einschränkung, Schrumpfung der W…",,43
2022-09-13 15:03:06,1569703223975645188,"Das #BKA warnt vor linksextremen Anschlägen auf Atomkraftwerke, Gasleitungen und Schienenverkehr. Dieser gemeingefä… https://t.co/5LtJNCcQn6",,54
2022-09-13 14:02:47,1569688042591457283,"Am 8. Oktober sehen wir uns deshalb zu unserer großen #AfD-Demonstration in #Berlin, denn: Wir stehen an Deiner Sei… https://t.co/BnIkMd3VpL",,109
2022-09-13 13:57:55,1569686819901681664,"RT @Alice_Weidel: Immer mehr Bürger schließen sich den Protesten gegen die Politik der #Ampel an. Die Menschen haben jedes Recht, gegen die…",,1609
2022-09-13 10:05:07,1569628230771957760,RT @AfD_FraktionNRW: Wir sagen: Schluss mit der Schröpfung unserer Bürger! Schluss mit der #CO2-Steuer! Die #Energiesteuer muss außerdem de…,,151
2022-09-13 08:20:03,1569601791167275010,"RT @Dennis_Hohloch: Keine Weltraumgehälter mehr bei #ARD und Co.!

Im öffentlichen #Rundfunk nur noch nach Tarif bezahlt! https://t.co/ygLz…",,155
2022-09-13 08:12:56,1569600002431029248,"RT @AfDimEUParl: ➡️ EU gibt zu: Dauerimpfung geplant!
Auf Nachfrage unserer gesundheitspolitischen Sprecherin Dr. @Sylvia_Limmer wird klar:…",,810
2022-09-13 08:12:29,1569599889109319687,"RT @Alice_Weidel: Fast 4 Mio Impfdosen musste die #Bundesregierung bereits im Juli vernichten, trotzdem spielt #Lauterbach das hohe Lied de…",,886
2022-09-13 08:12:15,1569599827075366914,"RT @Tino_Chrupalla: Unternehmenschefs sollten nicht um Geld bitten, sondern die Ursache für exorbitante Energiekosten klar benennen: Habeck…",,156
2022-09-12 16:22:42,1569360866360819713,"#AfD-Bundessprecher @Alice_Weidel &amp; @Tino_Chrupalla gratulieren #Schwedendemokraten zu Wahlerfolg! 

„Wir gratulier… https://t.co/DHUyCmIAvt",,159
2022-09-12 12:29:03,1569302068015292420,RT @M_HarderKuehnel: Die #CDU führt unter #Merz also die #Frauenquote ein. Das ist symptomatisch für ihre zeitgeistaffine Feigheit. Quoten…,,116
2022-09-12 12:28:26,1569301912897392640,RT @M_Reichardt_AfD: Fr. @SawsanChebli kann ihr Gejammer überall verbreiten. Framing: Es sind nur Linke Opfer. Tatsächlich sind Opfer in ho…,,39
2022-09-12 12:27:52,1569301766725935109,"RT @Dennis_Hohloch: Freigestellter Manager des #rbb bekommt bis 2026 weiterhin bis zu 700.000€.
Aber denkt dran: Wer das nicht finanzieren…",,128
2022-09-12 11:40:05,1569289744860733440,"#AfD-Politik würde Leben retten!

So sieht sie aus, die „kulturelle Bereicherung“, für die sich die #Ampel-Regierun… https://t.co/0KicYjXvSd",,93
2022-09-12 09:21:50,1569254952953942019,"RT @PeterBoehringer: Boehringer: „So wird auch 2023 Steuergeld verschleudert“ | Bundestag 9.9.2022
https://t.co/9xn5U5Dqo1 👈

Script bzw. R…",,21
2022-09-12 08:30:01,1569241909679509505,RT @Tino_Chrupalla: Ich gratuliere Lars Schieske zum Einzug in die Stichwahl zum Oberbürgermeister von #Cottbus. Starkes Ergebnis! Jetzt mü…,,138
2022-09-12 08:29:14,1569241716594540544,RT @M_Reichardt_AfD: Auf in den #heissenHerbst! Wir sind die echte Alternative zur #Ampel - unsere Werte steigen! @Die_Gruenen 🇩🇪-Hasser ve…,,78
2022-09-12 08:28:55,1569241633299759104,"RT @AfDimEUParl: ➡️ Skandal: EU-Mittel für Homophobie &amp; Rassismus? 
Von „lebenslänglich“ bis „Todesstrafe“: Länder, die Homosexuelle verfol…",,65
2022-09-09 13:40:25,1568232862192734210,"+++ ""Uns hat niemand den Krieg erkärt!"" +++

""Es ist nicht unser Krieg"": Das sagt #AfD-Bundessprecher Tino… https://t.co/XpvVkjjEns",,252
2022-09-09 07:04:13,1568133155114074112,"RT @gunnar_beck: It is with deep sadness that we learned of the passing of Her Majesty Queen Elizabeth II. 
Our thoughts and prayers are wi…",,14
2022-09-09 07:03:43,1568133031549976576,"RT @M_Reichardt_AfD: Die #Impfpflicht für #Soldaten muss sofort beendet werden! 
Bewährte Kameraden, die🇩🇪 dienen wollen, dürfen nicht durc…",,67
2022-09-08 11:15:38,1567834040186593281,"Dr. Alice #Weidel und Tino #Chrupalla stellen die #AfD-Kampagne ""Unser Land zuerst!"" vor. Welche Forderungen wir er… https://t.co/7g77UDKRR7",,117
2022-09-08 08:28:21,1567791938794917890,"RT @AfDimBundestag: Herr #Habeck, Sie haben von Wirtschaft so viel Ahnung wie ein Blinder von Farbe!
@Tino_Chrupalla, Vorsitzender unserer…",,279
2022-09-08 08:01:31,1567785187961880576,"+++Liebe #Bäcker: Wir stehen an eurer Seite!+++

#Habeck|s Auftritt bei #Maischberger hat einmal mehr demonstriert,… https://t.co/jjDTMMsRdr",,160
2022-09-07 14:00:32,1567513147782709248,"#Habeck-Blamage: #Wirtschaftsminister weiß nicht, was eine #Insolvenz ist!
Wenn man denkt, dass es nicht mehr inkom… https://t.co/frFuKgiWVA",,137
2022-09-07 13:26:22,1567504550076063745,"RT @M_Reichardt_AfD: BITTE TEILEN &amp; TEILNEHMEN
Die brachiale Inkompetenz von @BMWK #Habeck wird mittlerweile klar. Der linke Märchenonkel k…",,106
2022-09-07 13:25:56,1567504442928336900,"RT @AfDimEUParl: +++ Grüne Schnapsidee: Fleischverzicht, um Hunger in Afrika zu lindern? +++
Irre: Man solle doch die Erträge der für Tierf…",,37
2022-09-07 09:11:35,1567440434900639755,"RT @clemens_carlo: Unser Wirtschaftsminister zerstört die deutsche Industrie. 

Unser Gesundheitsminister macht Millionen Bürger krank.

Un…",,97
2022-09-06 15:36:03,1567174797808762881,RT @M_Reichardt_AfD: In der Haushaltsdebatte des Bundestages lobte die #Ampel in zahllosen Reden ihr  #Entlastungspaket. Diese Befragung ze…,,69
2022-09-06 09:12:16,1567078217609285632,So verjubelt die Ampel Dein Steuergeld! https://t.co/GQFCUryoRf,,45
2022-09-06 09:05:40,1567076554039263233,Livestream https://t.co/x0MVQ0sp3H,,7
2022-09-06 07:22:56,1567050700785319938,"RT @M_HarderKuehnel: Rund 30.000 Personen, die mit dem islamistischen #Terror sympathisieren, stellen eine massive Gefahr für den Rechtssta…",,83
2022-09-06 06:48:47,1567042109772861441,"RT @AfDimEUParl: ➡️ #Impfschäden: Kennt 🇫🇮 Minister die Daten nicht?
Die #Nebenwirkungen nach Impfung mit den neuartigen #Corona-Impfstoffe…",,50
2022-09-05 18:52:57,1566861962910306304,RT @M_Reichardt_AfD: Der Domplatz in #Magdeburg ist voll mit weit über 3000 Menschen! Danke der @AfDFraktionLSA für ihre Initiative zur Dar…,,216
2022-09-05 15:30:55,1566811120668753921,RT @Dennis_Hohloch: Statt außertariflicher Verträge und undurchsichtiger Bonuszahlungen müssen die Gehälter künftig einer Anstalt des öffen…,,54
2022-09-05 13:05:19,1566774479530991617,"RT @M_Reichardt_AfD: Die 🇩🇪 Not wird immer breiter,
die Feministen lächeln heiter, Die Profiteure stehn am Rande, ziehen Profit aus 🇩🇪 Scha…",,102
2022-09-05 13:04:22,1566774240745078787,"RT @AlternativeNRW: ++ „#MittederGesellschaft“ längst zur Phrase verkommen! ++
Diese zu vertreten, heißt, dem Volk zuzuhören und seine Sorg…",,43
2022-09-05 13:03:59,1566774144259211267,RT @Tino_Chrupalla: Wegen Habecks Wirtschaftskrieg stocken die Gaslieferungen aus Russland. Der Iran bietet an einzuspringen. Die Regierung…,,122
2022-09-05 11:19:44,1566747905335123975,"RT @clemens_carlo: Regierung - Deutsch

👉»Haushaltsreste« = Dt. Steuergelder, die in alle Welt verteilt werden, während wir es dringend bra…",,36
2022-09-05 10:32:38,1566736052072718337,"Wir wollen Taten, keine Träumer-Kanzler, Herr #Scholz! 

Die von der #Ampel verursachte #Energiekrise trifft längst… https://t.co/gGqrSdbwAr",,83
2022-09-05 09:44:31,1566723943469391872,"RT @Alice_Weidel: Militärexperte Vad, General a.D., warnt: #Deutschland sei Angriffen von außen hilflos ausgeliefert. Eine bereits abgewirt…",,647
2022-09-04 06:00:00,1566305056936185856,🎧🔥 Ausgabe 36/22 unseres #Podcast s - jetzt reinhören! 7 Tage #Deutschland – der #AfD-Wochenendpodcast mit vielen s… https://t.co/2Yqy9C4RLb,,47
2022-09-02 13:48:31,1565698186932457472,"#AfD-Demo in #Berlin: #NordStream2 statt #Gasumlage!
Es ist der bislang größte politische Flop des grünen Wirtschaf… https://t.co/AW2qlrYmPd",,183
2022-09-02 09:20:50,1565630820827684865,"RT @M_HarderKuehnel: „Ich werde die #Ukraine an die erste Stelle setzen, egal was meine deutschen Wähler denken,“ sagt @ABaerbock unmißvers…",,1048
2022-09-02 09:20:16,1565630679928524801,"RT @clemens_carlo: ""Diese verdammten AfDler und ihre....

𝑧𝑖𝑒ℎ𝑡 𝑒𝑖𝑛𝑒 𝐾𝑎𝑟𝑡𝑒

Politik für die Bürger!!!"" https://t.co/kkUyErfAZv",,71
2022-09-01 14:52:41,1565351947292770311,"RT @clemens_carlo: Baerbock spricht nur das offen aus, was die Grünen seit eh und je vertreten: Deutschland zuletzt.

Für uns ist klar: Uns…",,253
2022-09-01 14:52:34,1565351918394044417,"RT @Dennis_Hohloch: #RBB schafft #Bonussystem ab und die Vorsitzende des Verwaltungsrates sagt: ""Das System habe nicht wie beabsichtigt der…",,12
2022-09-01 14:00:02,1565338698547224582,"#Tankrabatt endet - unsere Geduld auch! #Spritpreisbremse

Die Beruhigungspille hat ihre Wirkung verloren: Pünktlic… https://t.co/8xMXIXnGGF",,95
2022-09-01 12:46:15,1565320129029853187,"RT @Tino_Chrupalla: Außenministerin @ABaerbock sagt offen, dass ihr Wählerwille und Interessen der Bürger egal sind. Für sie zählen nur die…",,428
2022-09-01 12:09:05,1565310775668916225,"RT @Alice_Weidel: Der deutschen Außenministerin @ABaerbock ist es egal, was die Bürger in #Deutschland denken, die #Ukraine steht bei ihr a…",,2151
